Energy_keV,Counts,Counts_norm_max1
-0.9550045,0.0,0.0
-0.9450055,0.0,0.0
-0.9350065000000001,0.0,0.0
-0.9250075,0.0,0.0
-0.9150085,0.0,0.0
-0.9050095,0.0,0.0
-0.8950105,0.0,0.0
-0.8850115000000001,0.0,0.0
-0.8750125000000001,0.0,0.0
-0.8650135000000001,0.0,0.0
-0.8550145,0.0,0.0
-0.8450155,0.0,0.0
-0.8350165,0.0,0.0
-0.8250175000000001,0.0,0.0
-0.8150185000000001,0.0,0.0
-0.8050195,0.0,0.0
-0.7950205,0.0,0.0
-0.7850215,0.0,0.0
-0.7750225000000001,0.0,0.0
-0.7650235000000001,0.0,0.0
-0.7550245,0.0,0.0
-0.7450255000000001,0.0,0.0
-0.7350265,0.0,0.0
-0.7250275,0.0,0.0
-0.7150285000000001,0.0,0.0
-0.7050295000000001,0.0,0.0
-0.6950305000000001,0.0,0.0
-0.6850315,0.0,0.0
-0.6750325,0.0,0.0
-0.6650335,0.0,0.0
-0.6550345000000001,0.0,0.0
-0.6450355000000001,0.0,0.0
-0.6350365,0.0,0.0
-0.6250375000000001,0.0,0.0
-0.6150385,0.0,0.0
-0.6050395000000001,0.0,0.0
-0.5950405000000001,0.0,0.0
-0.5850415,0.0,0.0
-0.5750425000000001,0.0,0.0
-0.5650435,0.0,0.0
-0.5550445,0.0,0.0
-0.5450455000000001,0.0,0.0
-0.5350465000000001,0.0,0.0
-0.5250475000000001,0.0,0.0
-0.5150485,0.0,0.0
-0.5050495000000002,0.0,0.0
-0.49505050000000006,0.0,0.0
-0.4850515000000001,0.0,0.0
-0.4750525000000001,0.0,0.0
-0.46505350000000006,0.0,0.0
-0.4550545000000001,0.0,0.0
-0.44505550000000005,0.0,0.0
-0.43505650000000007,0.0,0.0
-0.4250575000000001,0.0,0.0
-0.4150585000000001,0.0,0.0
-0.40505950000000013,0.0,0.0
-0.39506050000000004,0.0,0.0
-0.38506150000000006,0.0,0.0
-0.3750625000000001,0.0,0.0
-0.3650635000000001,0.0,0.0
-0.3550645000000001,0.0,0.0
-0.34506550000000014,0.0,0.0
-0.33506650000000004,0.0,0.0
-0.32506750000000006,0.0,0.0
-0.3150685000000001,0.0,0.0
-0.3050695000000001,0.0,0.0
-0.2950705000000001,0.0,0.0
-0.28507150000000003,0.0,0.0
-0.27507250000000005,0.0,0.0
-0.2650735000000001,0.0,0.0
-0.2550745000000001,0.0,0.0
-0.2450755000000001,0.0,0.0
-0.23507650000000013,0.0,0.0
-0.22507750000000004,0.0,0.0
-0.21507850000000006,0.0,0.0
-0.20507950000000008,0.0,0.0
-0.1950805000000001,0.0,0.0
-0.18508150000000012,0.0,0.0
-0.17508250000000014,0.0,0.0
-0.16508350000000005,0.0,0.0
-0.15508450000000007,0.0,0.0
-0.1450855000000001,1.0,1.6056003339648694e-05
-0.1350865000000001,1.0,1.6056003339648694e-05
-0.12508750000000013,2.0,3.211200667929739e-05
-0.11508850000000015,1.0,1.6056003339648694e-05
-0.10508950000000006,1.0,1.6056003339648694e-05
-0.09509050000000008,1.0,1.6056003339648694e-05
-0.0850915000000001,3.0,4.8168010018946085e-05
-0.07509250000000012,25.0,0.00040140008349121736
-0.06509350000000014,146.0,0.0023441764875887093
-0.05509450000000016,768.0,0.012331010564850198
-0.045095500000000066,2660.0,0.04270896888346553
-0.035096500000000086,7589.0,0.12184900934459394
-0.025097500000000106,16418.0,0.26360746283035225
-0.015098500000000126,27156.0,0.43601682669149994
-0.005099500000000146,35179.0,0.5648341414855015
0.0048994999999998345,35520.0,0.5703092386243216
0.014898499999999926,27661.0,0.44412510837802255
0.024897499999999906,16368.0,0.2628046626633698
0.034896499999999886,7830.0,0.12571850614944927
0.044895499999999866,2883.0,0.04628945762820719
0.054894499999999846,808.0,0.012973250698436146
0.06489349999999994,187.0,0.003002472624514306
0.0748924999999998,46.0,0.00073857615362384
0.0848914999999999,15.0,0.00024084005009473042
0.09489049999999999,4.0,6.422401335859478e-05
